store_name,city_name,state_id,lat,lng
Walmart Supercenter,Wharton,TX,29.328,-96.125
Walmart Neighborhood Market,Humble,TX,29.979,-95.191
Walmart Supercenter,Humble,TX,29.996,-95.177
Walmart Supercenter,Humble,TX,29.936,-95.253
Walmart Supercenter,Humble,TX,30.009,-95.284
Walmart Supercenter,Liberty,TX,30.076,-94.775
Walmart Neighborhood Market,Kingwood,TX,30.069,-95.215
Walmart Supercenter,Houston,TX,29.918,-95.416
Walmart Supercenter,Porter,TX,30.107,-95.234
Walmart Supercenter,New Caney,TX,30.151,-95.222
Walmart Supercenter,Houston,TX,29.914,-95.486
Walmart Neighborhood Market,Spring,TX,30.065,-95.406
Walmart Supercenter,Beaumont,TX,30.123,-94.167
Walmart Supercenter,Vidor,TX,30.144,-94.013
Walmart Supercenter,Port Arthur,TX,29.943,-93.994
Walmart Supercenter,Lumberton,TX,30.25,-94.19
Walmart Supercenter,Port Arthur,TX,29.939,-93.939
Walmart Supercenter,Silsbee,TX,30.34,-94.147
Walmart Supercenter,Lewisville,TX,33.001,-96.991
Walmart Supercenter,Lewisville,TX,33.047,-97.013
Walmart Supercenter,Beeville,TX,28.422,-97.753
Walmart Supercenter,Kenedy,TX,28.835,-97.864
Walmart Supercenter,Bellmead,TX,31.6,-97.106
Walmart Supercenter,Waco,TX,31.522,-97.166
Walmart Supercenter,Waco,TX,31.493,-97.214
Walmart Supercenter,Hewitt,TX,31.462,-97.174
Walmart,Marlin,TX,31.29,-96.896
Walmart Supercenter,Hillsboro,TX,32.004,-97.099
Walmart Supercenter,Belton,TX,31.082,-97.46
Walmart Supercenter,Temple,TX,31.115,-97.414
Walmart Supercenter,Temple,TX,31.067,-97.367
Walmart Neighborhood Market,Harker Heights,TX,31.072,-97.669
Walmart Supercenter,Harker Heights,TX,31.069,-97.672
Walmart Neighborhood Market,Killeen,TX,31.072,-97.709
Walmart Supercenter,Killeen,TX,31.09,-97.729
Walmart Supercenter,Killeen,TX,31.083,-97.787
Walmart Neighborhood Market,Killeen,TX,31.108,-97.801
Walmart Supercenter,Copperas Cove,TX,31.121,-97.879
Walmart Supercenter,Gatesville,TX,31.425,-97.713
Walmart Supercenter,Cleburne,TX,32.341,-97.415
Walmart Supercenter,Granbury,TX,32.432,-97.78
Walmart Supercenter,Big Spring,TX,32.229,-101.469
Walmart Supercenter,Boerne,TX,29.778,-98.726
Walmart Supercenter,San Antonio,TX,29.669,-98.635
Walmart Supercenter,Helotes,TX,29.559,-98.679
Walmart Supercenter,San Antonio,TX,29.565,-98.596
Walmart Neighborhood Market,San Antonio,TX,29.575,-98.566
Walmart Supercenter,Spring Branch,TX,29.801,-98.419
Walmart Neighborhood Market,San Antonio,TX,29.526,-98.719
Walmart Neighborhood Market,San Antonio,TX,29.518,-98.661
Walmart Supercenter,San Antonio,TX,29.517,-98.635
Walmart Supercenter,San Antonio,TX,29.612,-98.471
Walmart Supercenter,San Antonio,TX,29.501,-98.704
Walmart Supercenter,San Antonio,TX,29.556,-98.519
Walmart Supercenter,San Antonio,TX,29.488,-98.668
Walmart Supercenter,San Antonio,TX,29.488,-98.587
Walmart Neighborhood Market,San Antonio,TX,29.46,-98.671
Walmart Supercenter,San Antonio,TX,29.488,-98.538
Walmart Supercenter,San Antonio,TX,29.515,-98.482
Walmart Supercenter,San Antonio,TX,29.443,-98.642
Walmart Supercenter,San Antonio,TX,29.434,-98.714
Walmart Supercenter,San Antonio,TX,29.459,-98.553
Walmart Supercenter,San Antonio,TX,29.553,-98.407
Walmart Neighborhood Market,San Antonio,TX,29.417,-98.679
Walmart Supercenter,San Antonio,TX,29.592,-98.356
Walmart Supercenter,San Antonio,TX,29.49,-98.437
Walmart Supercenter,San Antonio,TX,29.508,-98.375
Walmart Neighborhood Market,Converse,TX,29.536,-98.334
Walmart Supercenter,Schertz,TX,29.605,-98.279
Walmart Supercenter,Universal City,TX,29.55,-98.308
Walmart Supercenter,San Antonio,TX,29.359,-98.635
Walmart Supercenter,Castroville,TX,29.356,-98.858
Walmart Supercenter,Converse,TX,29.496,-98.322
Walmart Supercenter,Kerrville,TX,30.063,-99.167
Walmart Supercenter,San Antonio,TX,29.465,-98.357
Walmart Supercenter,Fredericksburg,TX,30.257,-98.853
Walmart Supercenter,San Antonio,TX,29.339,-98.555
Walmart Supercenter,Cibolo,TX,29.574,-98.237
Walmart Supercenter,San Antonio,TX,29.353,-98.48
Walmart Supercenter,San Antonio,TX,29.4,-98.388
Walmart Supercenter,Commerce,TX,33.235,-95.915
Walmart Supercenter,Greenville,TX,33.093,-96.107
Walmart Supercenter,Borger,TX,35.657,-101.411
Walmart Supercenter,Pampa,TX,35.57,-100.969
Walmart Supercenter,Dumas,TX,35.84,-101.971
Walmart Supercenter,Brady,TX,31.11,-99.331
Walmart Supercenter,Breckenridge,TX,32.759,-98.945
Walmart Supercenter,Eastland,TX,32.403,-98.794
Walmart Supercenter,Graham,TX,33.082,-98.581
Walmart Supercenter,Brenham,TX,30.14,-96.394
Walmart,Hempstead,TX,30.094,-96.061
Walmart,Navasota,TX,30.395,-96.072
Walmart Supercenter,College Station,TX,30.598,-96.301
Walmart,Caldwell,TX,30.539,-96.7
Walmart Supercenter,Sealy,TX,29.758,-96.152
Walmart Supercenter,Bryan,TX,30.635,-96.379
Walmart,Columbus,TX,29.695,-96.538
Walmart Supercenter,Bryan,TX,30.657,-96.33
Walmart Supercenter,Brownsville,TX,25.925,-97.477
Walmart Supercenter,Brownsville,TX,25.952,-97.481
Walmart Supercenter,Brownsville,TX,25.978,-97.52
Walmart Supercenter,Los Fresnos,TX,26.075,-97.491
Walmart Supercenter,Port Isabel,TX,26.071,-97.222
Walmart Supercenter,Brownwood,TX,31.732,-98.982
Walmart,Madisonville,TX,30.957,-95.894
Walmart Supercenter,New Braunfels,TX,29.685,-98.126
Walmart Supercenter,Rockdale,TX,30.644,-97.034
Walmart Supercenter,Mineola,TX,32.69,-95.482
Walmart Supercenter,Quinlan,TX,32.908,-96.126
Walmart Supercenter,Hereford,TX,34.837,-102.408
Walmart,Carrizo Springs,TX,28.538,-99.848
Walmart Supercenter,Hickory Creek,TX,33.128,-97.046
Walmart Supercenter,Carthage,TX,32.169,-94.369
Walmart Supercenter,Henderson,TX,32.132,-94.803
Walmart Supercenter,Longview,TX,32.437,-94.714
Walmart Supercenter,Kilgore,TX,32.394,-94.865
Walmart Supercenter,Longview,TX,32.542,-94.728
Walmart Supercenter,Hondo,TX,29.344,-99.127
Walmart Supercenter,Devine,TX,29.133,-98.894
Clinic Pharmacy,San Antonio,TX,29.264,-98.543
Walmart Supercenter,San Antonio,TX,29.349,-98.433
Walmart,Pearsall,TX,28.899,-99.094
Walmart Supercenter,Waxahachie,TX,32.418,-96.841
Walmart Supercenter,Marble Falls,TX,30.53,-98.284
Walmart Supercenter,Nacogdoches,TX,31.65,-94.652
Walmart Neighborhood Market,Nacogdoches,TX,31.611,-94.638
Walmart Supercenter,Childress,TX,34.435,-100.234
Walmart Supercenter,Seguin,TX,29.565,-97.942
Walmart Supercenter,Floresville,TX,29.163,-98.178
Walmart Supercenter,Cleveland,TX,30.334,-95.098
Walmart Supercenter,Conroe,TX,30.331,-95.479
Walmart Supercenter,Spring,TX,30.113,-95.388
Walmart Supercenter,The Woodlands,TX,30.207,-95.46
Clinic Pharmacy,Spring,TX,30.122,-95.433
Walmart Supercenter,Spring,TX,30.126,-95.459
Walmart Supercenter,Livingston,TX,30.716,-94.955
Walmart Supercenter,Spring,TX,30.065,-95.43
Walmart Supercenter,Tomball,TX,30.135,-95.55
Walmart Supercenter,Spring,TX,30.077,-95.513
Walmart Supercenter,Woodlands,TX,30.19,-95.588
Walmart Supercenter,Houston,TX,29.998,-95.484
Walmart Supercenter,Montgomery,TX,30.384,-95.65
Walmart,Hallettsville,TX,29.459,-96.938
Walmart Supercenter,Sulphur Springs,TX,33.106,-95.595
Walmart Supercenter,Tomball,TX,30.075,-95.625
Walmart Supercenter,Tomball,TX,30.014,-95.595
Walmart Supercenter,Cypress,TX,29.976,-95.699
Walmart Supercenter,Houston,TX,29.92,-95.602
Walmart Supercenter,Huntsville,TX,30.714,-95.57
Walmart Neighborhood Market,Cypress,TX,29.942,-95.68
Walmart Neighborhood Market,Cypress,TX,29.898,-95.683
Walmart Supercenter,Cypress,TX,29.911,-95.726
Walmart Supercenter,Houston,TX,29.878,-95.652
Walmart Neighborhood Market,Houston,TX,29.844,-95.645
Walmart Supercenter,Katy,TX,29.861,-95.717
Walmart Supercenter,Lampasas,TX,31.064,-98.161
Walmart Supercenter,Corsicana,TX,32.068,-96.508
Walmart Supercenter,Ennis,TX,32.333,-96.621
Walmart Supercenter,Mexia,TX,31.686,-96.456
Walmart Supercenter,Crockett,TX,31.321,-95.436
Walmart Supercenter,Palestine,TX,31.736,-95.616
Walmart Supercenter,Denton,TX,33.192,-97.094
Walmart Supercenter,Denton,TX,33.233,-97.168
Walmart,Cuero,TX,29.09,-97.271
Walmart Supercenter,Victoria,TX,28.878,-96.994
Walmart Supercenter,Victoria,TX,28.818,-96.96
Walmart Supercenter,Gonzales,TX,29.518,-97.45
Walmart Supercenter,Katy,TX,29.819,-95.768
Walmart Supercenter,Katy,TX,29.789,-95.722
Walmart Supercenter,Katy,TX,29.784,-95.804
Walmart Neighborhood Market,Katy,TX,29.759,-95.731
Walmart Supercenter,Katy,TX,29.744,-95.792
Walmart Supercenter,Richmond,TX,29.69,-95.774
Walmart Supercenter,Richmond,TX,29.696,-95.843
Walmart Supercenter,Bowie,TX,33.541,-97.837
Walmart Supercenter,Del Rio,TX,29.396,-100.901
Walmart Supercenter,Pleasanton,TX,28.938,-98.513
Walmart Supercenter,Eagle Pass,TX,28.703,-100.484
Walmart Supercenter,El Paso,TX,31.829,-106.447
Walmart Neighborhood Market,El Paso,TX,31.811,-106.558
Walmart Supercenter,El Paso,TX,31.777,-106.385
Walmart Supercenter,El Paso,TX,31.837,-106.566
Walmart Neighborhood Market,El Paso,TX,31.869,-106.432
Walmart Neighborhood Market,El Paso,TX,31.728,-106.345
Walmart Supercenter,El Paso,TX,31.753,-106.34
Walmart Supercenter,El Paso,TX,31.896,-106.438
Walmart Supercenter,El Paso,TX,31.683,-106.312
Walmart Neighborhood Market,El Paso,TX,31.742,-106.289
Walmart Neighborhood Market,El Paso,TX,31.783,-106.283
Walmart Supercenter,El Paso,TX,31.756,-106.271
Walmart Supercenter,El Paso,TX,31.805,-106.262
Walmart Neighborhood Market,Socorro,TX,31.655,-106.289
Walmart Neighborhood Market,El Paso,TX,31.796,-106.23
Walmart Supercenter,Horizon City,TX,31.68,-106.201
Walmart Supercenter,Fort Stockton,TX,30.894,-102.908
Walmart Supercenter,Gainesville,TX,33.646,-97.136
Walmart Supercenter,Gilmer,TX,32.747,-94.938
Walmart Neighborhood Market,Longview,TX,32.555,-94.798
Walmart Supercenter,Longview,TX,32.532,-94.785
Walmart Supercenter,Mount Pleasant,TX,33.135,-94.968
Walmart Supercenter,Tyler,TX,32.346,-95.264
Walmart Supercenter,Stephenville,TX,32.207,-98.238
Walmart Supercenter,Tyler,TX,32.298,-95.26
Walmart Supercenter,Jacksonville,TX,31.951,-95.266
Walmart Supercenter,Jasper,TX,30.907,-94.015
Walmart Supercenter,Woodville,TX,30.764,-94.419
Walmart,Laredo,TX,27.552,-99.506
Walmart Supercenter,Laredo,TX,27.611,-99.474
Walmart Supercenter,Laredo,TX,27.454,-99.477
Walmart Supercenter,Laredo,TX,27.611,-99.462
Walmart Supercenter,Levelland,TX,33.594,-102.362
Walmart Supercenter,Lubbock,TX,33.517,-101.956
Walmart Supercenter,Lubbock,TX,33.589,-101.938
Walmart Supercenter,Lubbock,TX,33.528,-101.904
Walmart Supercenter,Lubbock,TX,33.49,-101.902
Walmart Supercenter,Lubbock,TX,33.59,-101.859
Walmart Neighborhood Market,Lubbock,TX,33.505,-101.87
Walmart Supercenter,Lufkin,TX,31.3,-94.729
Walmart Supercenter,Midland,TX,31.975,-102.07
Walmart Supercenter,Midland,TX,32.03,-102.148
Walmart Supercenter,Odessa,TX,31.896,-102.333
Walmart Supercenter,Odessa,TX,31.854,-102.411
Walmart Supercenter,Rio Grande City,TX,26.365,-98.792
Walmart,Pecos,TX,31.409,-103.488
Walmart Supercenter,Plainview,TX,34.196,-101.753
Walmart Supercenter,Port Lavaca,TX,28.632,-96.627
Walmart Neighborhood Market,San Angelo,TX,31.454,-100.461
Walmart Supercenter,San Angelo,TX,31.427,-100.441
Walmart Neighborhood Market,San Angelo,TX,31.409,-100.478
Walmart Supercenter,San Angelo,TX,31.427,-100.509
Walmart Supercenter,Snyder,TX,32.691,-100.918
Walmart Supercenter,Stamford,TX,32.971,-99.8
Walmart Supercenter,Sweetwater,TX,32.454,-100.393
Walmart Supercenter,Uvalde,TX,29.235,-99.754
Walmart Supercenter,Wichita Falls,TX,33.951,-98.529
Walmart Supercenter,Wichita Falls,TX,33.877,-98.542
Walmart Supercenter,Wichita Falls,TX,33.851,-98.501
Walmart Supercenter,American Fork,UT,40.385,-111.825
Walmart Neighborhood Market,Pleasant Grove,UT,40.367,-111.765
Walmart Supercenter,Cedar Hills,UT,40.416,-111.771
Walmart Supercenter,Lindon,UT,40.349,-111.732
Walmart Supercenter,Saratoga Springs,UT,40.389,-111.92
Walmart Supercenter,Orem,UT,40.273,-111.71
Walmart Supercenter,Eagle Mountain,UT,40.382,-111.975
Walmart Neighborhood Market,Provo,UT,40.263,-111.67
Walmart Neighborhood Market,Draper,UT,40.527,-111.853
Walmart Neighborhood Market,Riverton,UT,40.523,-111.926
Walmart Supercenter,South Jordan,UT,40.545,-111.901
Walmart Supercenter,Riverton,UT,40.505,-111.978
Walmart Neighborhood Market,Herriman,UT,40.509,-112.011
Walmart Supercenter,Sandy,UT,40.585,-111.86
Walmart Supercenter,South Jordan,UT,40.563,-111.975
Walmart Supercenter,Midvale,UT,40.62,-111.859
Walmart Supercenter,Springville,UT,40.158,-111.644
Walmart Supercenter,West Jordan,UT,40.611,-111.978
Walmart Supercenter,Spanish Fork,UT,40.124,-111.639
Walmart Supercenter,Taylorsville,UT,40.65,-111.937
Walmart Supercenter,Salt Lake City,UT,40.67,-111.864
Walmart Supercenter,Heber City,UT,40.489,-111.419
Walmart Neighborhood Market,Spanish Fork,UT,40.099,-111.613
Walmart Supercenter,West Valley City,UT,40.636,-112.027
Walmart Neighborhood Market,West Valley City,UT,40.671,-111.989
Walmart Supercenter,Salt Lake City,UT,40.72,-111.813
Walmart Supercenter,Payson,UT,40.028,-111.757
Walmart Supercenter,West Valley City,UT,40.702,-112.027
Walmart Supercenter,Salt Lake City,UT,40.74,-111.901
Walmart Neighborhood Market,Magna,UT,40.695,-112.092
Walmart Supercenter,Park City,UT,40.726,-111.549
Walmart Supercenter,Tooele,UT,40.556,-112.301
Walmart Supercenter,Cedar City,UT,37.654,-113.085
Walmart Supercenter,Centerville,UT,40.919,-111.883
Walmart Supercenter,Layton,UT,41.069,-111.98
Walmart Neighborhood Market,Layton,UT,41.1,-111.94
Walmart Supercenter,Syracuse,UT,41.09,-112.07
Walmart Neighborhood Market,South Ogden,UT,41.152,-111.939
Walmart Supercenter,Clinton,UT,41.137,-112.062
Walmart Supercenter,Riverdale,UT,41.176,-111.999
Walmart Supercenter,Ogden,UT,41.232,-111.981
Walmart Supercenter,Harrisville,UT,41.268,-111.974
Walmart Supercenter,Perry,UT,41.484,-112.03
Walmart Supercenter,Ephraim,UT,39.373,-111.587
Walmart Supercenter,Hurricane,UT,37.173,-113.367
Walmart Supercenter,Washington,UT,37.127,-113.518
Walmart Supercenter,North Logan,UT,41.761,-111.834
Walmart Supercenter,Logan,UT,41.712,-111.839
Walmart Supercenter,Price,UT,39.596,-110.789
Walmart Supercenter,Richfield,UT,38.749,-112.084
Walmart Supercenter,Vernal,UT,40.44,-109.564
Walmart Supercenter,Pounding Mill,VA,37.066,-81.732
Walmart Supercenter,Altavista,VA,37.143,-79.266
Walmart Neighborhood Market,Lynchburg,VA,37.323,-79.253
Walmart Neighborhood Market,Forest,VA,37.365,-79.262
Walmart Supercenter,Lynchburg,VA,37.354,-79.186
Walmart Supercenter,Bedford,VA,37.326,-79.498
Walmart Supercenter,Lynchburg,VA,37.411,-79.209
Walmart Supercenter,Madison Heights,VA,37.461,-79.116
Walmart Supercenter,Appomattox,VA,37.367,-78.839
Walmart Supercenter,Rocky Mount,VA,37.014,-79.863
Walmart Supercenter,Farmville,VA,37.279,-78.401
Walmart Supercenter,Ashland,VA,37.755,-77.46
Walmart Neighborhood Market,Ashland,VA,37.693,-77.439
Walmart Supercenter,Richmond,VA,37.631,-77.457
Walmart Supercenter,Glen Allen,VA,37.652,-77.608
Walmart Supercenter,Richmond,VA,37.603,-77.522
Walmart Supercenter,Richmond,VA,37.604,-77.566
Walmart Supercenter,Mechanicsville,VA,37.614,-77.355
Walmart Supercenter,Richmond,VA,37.532,-77.532
Walmart Supercenter,Henrico,VA,37.545,-77.364
Walmart Supercenter,Midlothian,VA,37.504,-77.63
Walmart Neighborhood Market,North Chesterfield,VA,37.442,-77.473
Walmart Supercenter,Powhatan,VA,37.514,-77.776
Walmart Supercenter,Midlothian,VA,37.431,-77.621
Walmart Supercenter,Chesterfield,VA,37.401,-77.677
Walmart Supercenter,Chester,VA,37.353,-77.483
Walmart Supercenter,Fredericksburg,VA,38.237,-77.509
Walmart Supercenter,Roanoke,VA,37.325,-79.873
Walmart Neighborhood Market,Roanoke,VA,37.274,-79.91
Walmart Neighborhood Market,Roanoke,VA,37.322,-79.936
Walmart Supercenter,Roanoke,VA,37.302,-79.96
Walmart Supercenter,Roanoke,VA,37.207,-79.95
Walmart Supercenter,Salem,VA,37.29,-80.089
Walmart Supercenter,Lexington,VA,37.806,-79.41
Walmart Supercenter,Blackstone,VA,37.061,-78.004
Walmart Supercenter,Bluefield,VA,37.238,-81.255
Walmart Supercenter,Princeton,WV,37.359,-81.044
Walmart Supercenter,Wytheville,VA,36.956,-81.099
Walmart Supercenter,Pearisburg,VA,37.329,-80.709
Walmart Supercenter,Dublin,VA,37.084,-80.695
Walmart Supercenter,Macarthur,WV,37.754,-81.218
Walmart Supercenter,Warrenton,VA,38.697,-77.79
Walmart Supercenter,Charlottesville,VA,38.097,-78.467
Walmart Supercenter,Gordonsville,VA,37.977,-78.209
Walmart Supercenter,Ruckersville,VA,38.236,-78.373
Walmart Neighborhood Market,Waynesboro,VA,38.072,-78.895
Walmart Supercenter,Waynesboro,VA,38.068,-78.933
Walmart Supercenter,Staunton,VA,38.136,-79.046
Walmart Neighborhood Market,Rockingham,VA,38.405,-78.864
Walmart Supercenter,Harrisonburg,VA,38.435,-78.853
Walmart Supercenter,Portsmouth,VA,36.829,-76.342
Walmart Neighborhood Market,Norfolk,VA,36.863,-76.246
Walmart Supercenter,Norfolk,VA,36.863,-76.208
Walmart Supercenter,Chesapeake,VA,36.83,-76.418
Walmart Supercenter,Virginia Beach,VA,36.794,-76.123
Walmart Supercenter,Virginia Beach,VA,36.843,-76.143
Walmart Supercenter,Norfolk,VA,36.913,-76.252
Walmart Neighborhood Market,Norfolk,VA,36.918,-76.228
Walmart Supercenter,Suffolk,VA,36.883,-76.429
Walmart Neighborhood Market,Virginia Beach,VA,36.792,-76.083
Walmart Supercenter,Virginia Beach,VA,36.824,-76.072
Walmart Supercenter,Virginia Beach,VA,36.847,-76.019
Walmart Supercenter,Suffolk,VA,36.746,-76.581
Walmart Supercenter,Hampton,VA,37.041,-76.379
Walmart Neighborhood Market,Hampton,VA,37.037,-76.403
Walmart Supercenter,Newport News,VA,37.022,-76.449
Walmart Neighborhood Market,Newport News,VA,37.061,-76.465
Walmart Supercenter,Yorktown,VA,37.119,-76.459
Walmart Supercenter,Newport News,VA,37.119,-76.506
Walmart Supercenter,Colonial Heights,VA,37.246,-77.387
Walmart Supercenter,Petersburg,VA,37.179,-77.367
Walmart Supercenter,Christiansburg,VA,37.161,-80.425
Walmart Supercenter,Fairlawn,VA,37.151,-80.584
Walmart Supercenter,Covington,VA,37.768,-79.991
Walmart Supercenter,Lewisburg,WV,37.812,-80.429
Walmart Supercenter,Culpeper,VA,38.48,-77.974
Walmart Supercenter,Locust Grove,VA,38.372,-77.769
Walmart Supercenter,Luray,VA,38.662,-78.494
Walmart Supercenter,Front Royal,VA,38.964,-78.189
Walmart Supercenter,Winchester,VA,39.084,-78.15
Walmart Supercenter,Winchester,VA,39.157,-78.173
Walmart Supercenter,Woodstock,VA,38.869,-78.531
Walmart Supercenter,Winchester,VA,39.194,-78.206
Walmart Supercenter,Gloucester,VA,37.401,-76.528
Walmart Supercenter,Williamsburg,VA,37.346,-76.737
Walmart Neighborhood Market,Williamsburg,VA,37.276,-76.751
Walmart Supercenter,Kilmarnock,VA,37.727,-76.385
Walmart Supercenter,Harrisonburg,VA,38.431,-78.909
Walmart Supercenter,Timberville,VA,38.63,-78.778
Walmart Supercenter,Aberdeen,WA,46.977,-123.806
Walmart Supercenter,Arlington,WA,48.151,-122.175
Walmart Supercenter,Marysville,WA,48.079,-122.189
Walmart Supercenter,Marysville,WA,48.055,-122.113
Walmart Supercenter,Mount Vernon,WA,48.441,-122.346
Walmart Supercenter,Everett,WA,47.914,-122.213
Walmart Supercenter,Monroe,WA,47.866,-121.972
Walmart,Lynnwood,WA,47.849,-122.253
Walmart,Oak Harbor,WA,48.288,-122.663
Walmart Neighborhood Market,Lynnwood,WA,47.842,-122.297
Walmart Supercenter,Auburn,WA,47.302,-122.241
Walmart Supercenter,Federal Way,WA,47.292,-122.313
Walmart,Covington,WA,47.36,-122.11
Walmart Supercenter,Bonney Lake,WA,47.171,-122.173
Walmart Supercenter,Puyallup,WA,47.161,-122.289
Walmart Supercenter,Renton,WA,47.472,-122.221
Walmart Supercenter,Tacoma,WA,47.24,-122.479
Walmart Supercenter,Puyallup,WA,47.106,-122.296
Walmart Supercenter,Lakewood,WA,47.194,-122.517
Walmart Supercenter,Spanaway,WA,47.074,-122.419
Walmart Neighborhood Market,Bellevue,WA,47.609,-122.14
Walmart Supercenter,Port Orchard,WA,47.517,-122.628
Walmart,Bremerton,WA,47.625,-122.633
Walmart Supercenter,Yelm,WA,46.934,-122.578
Walmart Supercenter,Lacey,WA,47.06,-122.773
Walmart Supercenter,Poulsbo,WA,47.757,-122.662
Walmart,Bellingham,WA,48.802,-122.483
Walmart Neighborhood Market,Lacey,WA,46.997,-122.819
Walmart Supercenter,Shelton,WA,47.233,-123.126
Walmart Supercenter,Chehalis,WA,46.679,-122.979
Walmart Supercenter,Tumwater,WA,46.995,-122.919
Walmart Supercenter,Chelan,WA,47.843,-119.988
Walmart Supercenter,Wenatchee,WA,47.454,-120.34
Walmart Supercenter,Colville,WA,48.553,-117.915
